	id_relation	lautre_noeud	type_relation	poids_relation	sens_relation
0	368061779	fond	0	1e-06	sortante
1	31836813	puits climatique	0	3e-06	sortante
2	31767460	puits CO	0	3e-06	sortante
3	298774821	être humain de sexe féminin	0	5e-06	sortante
4	34185238	puits pétrolier	0	6e-06	sortante
5	33899694	puits d'extraction	0	7e-06	sortante
6	33899724	puits d'attente	0	7e-06	sortante
7	33899757	puits artésien	0	7e-06	sortante
8	33899817	puits intérieur	0	7e-06	sortante
9	33899830	puits d'amarre	0	7e-06	sortante
10	33899877	puits de mine	0	7e-06	sortante
11	33899880	puits à chaîne	0	7e-06	sortante
12	33899881	puits salant	0	7e-06	sortante
13	33899926	puits magnétique	0	7e-06	sortante
14	33899982	puits sec	0	7e-06	sortante
15	33900299	puits de jante	0	7e-06	sortante
16	33900324	puits perdu	0	7e-06	sortante
17	31677793	puits gravitationnel	0	8e-06	sortante
18	31758728	puits de potentiel	0	8e-06	sortante
19	33899862	puits pleureur	0	8e-06	sortante
20	34396909	puits sans fond	0	8e-06	sortante
21	34259167	puits de pétrole	0	9e-06	sortante
22	31102236	puits aux chaînes	0	1e-05	sortante
23	53081948	puits de jaumière	0	1e-05	sortante
24	53082771	puits de dérive	0	1e-05	sortante
25	30656405	puits de lumière	0	1.1e-05	sortante
26	109091902	yeux	0	1.1e-05	sortante
27	109092026	squelette&gt;112609	0	1.1e-05	sortante
28	109092086	sexe&gt;218086	0	1.1e-05	sortante
29	109092148	pied	0	1.1e-05	sortante
30	109092210	oeil&gt;330323	0	1.1e-05	sortante
31	109092270	oeil	0	1.1e-05	sortante
32	31087668	puits canadien	0	1.3e-05	sortante
33	53159580	puits de données	0	1.3e-05	sortante
34	108927437	nez	0	1.3e-05	sortante
35	108927489	jambes	0	1.3e-05	sortante
36	108927539	cou	0	1.3e-05	sortante
37	108927587	corps	0	1.3e-05	sortante
38	108927809	ADN	0	1.3e-05	sortante
39	108932102	seins	0	1.3e-05	sortante
40	108932178	main	0	1.3e-05	sortante
41	108932238	jambe	0	1.3e-05	sortante
42	108932350	bras	0	1.3e-05	sortante
43	30645713	puits naturel	0	1.4e-05	sortante
44	30231569	puits cotté	0	1.5e-05	sortante
45	30237677	puits épidermique palmo-plantaire	0	1.5e-05	sortante
46	30453945	puits de carbone	0	1.5e-05	sortante
47	34451771	puits de science	0	1.5e-05	sortante
48	30229512	puits mantelé	0	1.6e-05	sortante
49	313373075	source&gt;171870	0	2e-05	sortante
50	975163	souterrain	0	2.1e-05	sortante
51	975166	puisard	0	2.1e-05	sortante
52	54690387	canalisation	0	2.2e-05	sortante
53	975159	concavité	0	2.3e-05	sortante
54	975156	âtre	0	2.4e-05	sortante
55	975158	caverne	0	2.4e-05	sortante
56	975161	fente	0	2.4e-05	sortante
57	15728169	Géologie	0	2.4e-05	sortante
58	62021069	mardelle	0	2.4e-05	sortante
59	336928693	=water wells=	0	2.5e-05	sortante
60	348885750	=shaft (site)=	0	2.5e-05	sortante
61	359209716	pompe&gt;216303	0	2.5e-05	sortante
62	369919358	::&gt;66:68439&gt;24:14558413	0	2.5e-05	sortante
63	369919403	::&gt;66:68439&gt;24:101345	0	2.5e-05	sortante
64	369919415	::&gt;66:68439&gt;24:14558418	0	2.5e-05	sortante
65	369919458	::&gt;66:17559&gt;24:14558413	0	2.5e-05	sortante
66	369919487	::&gt;66:17559&gt;24:101345	0	2.5e-05	sortante
67	369919499	::&gt;66:17559&gt;24:14558418	0	2.5e-05	sortante
68	975165	grotte	0	2.6e-05	sortante
69	975169	fontaine	0	2.6e-05	sortante
70	9641603	lieu	0	2.6e-05	sortante
71	12306842	gouffre	0	2.6e-05	sortante
72	108030067	Juturne	0	2.6e-05	sortante
73	975157	antre	0	2.7e-05	sortante
74	975162	évidement	0	2.7e-05	sortante
75	975164	fosse	0	2.7e-05	sortante
76	975167	bétoire	0	2.7e-05	sortante
77	975172	geyser	0	2.7e-05	sortante
78	1358036	creusé	0	2.7e-05	sortante
79	1358039	profond	0	2.7e-05	sortante
80	12306843	aven	0	2.7e-05	sortante
81	14449667	Puits	0	2.7e-05	sortante
82	54690382	abîme	0	2.7e-05	sortante
83	54690389	buse	0	2.7e-05	sortante
84	975155	cheminée	0	2.8e-05	sortante
85	975171	filet	0	2.8e-05	sortante
86	12306841	excavation	0	2.8e-05	sortante
87	29311303	poulie	0	2.8e-05	sortante
88	108030070	sources	0	2.8e-05	sortante
89	975160	vide	0	2.9e-05	sortante
90	975168	citerne	0	2.9e-05	sortante
91	975170	résurgence	0	2.9e-05	sortante
92	1358037	à sec	0	2.9e-05	sortante
93	1358038	vertical	0	2.9e-05	sortante
94	12350193	igue	0	2.9e-05	sortante
95	108030069	fontaines	0	2.9e-05	sortante
96	1334847	travaux publics	0	3e-05	sortante
97	1334848	exploitation minière	0	3e-05	sortante
98	1334849	creux	0	3e-05	sortante
99	13681774	pierre	0	3e-05	sortante
100	13691422	corde	0	3e-05	sortante
101	54690383	oubliette	0	3e-05	sortante
102	360392099	puits	0	3e-05	sortante
103	120844951	puits à eau	0	3.1e-05	sortante
104	1358033	puiser	0	3.2e-05	sortante
105	1358034	seau	0	3.2e-05	sortante
106	31274172	sciences de la terre	0	3.2e-05	sortante
107	121103188	phénomène	0	3.4e-05	sortante
108	1358035	puisatier	0	3.5e-05	sortante
109	1358040	profondeur	0	3.5e-05	sortante
110	15364431	technique	0	3.5e-05	sortante
111	15370707	cuisine	0	3.5e-05	sortante
112	15418225	géologie	0	3.5e-05	sortante
113	34710716	art culinaire	0	3.5e-05	sortante
114	108030068	Juturna	0	3.5e-05	sortante
115	15416843	architecture	0	3.6e-05	sortante
116	34710718	gastronomie	0	3.7e-05	sortante
117	15441934	marine	0	4e-05	sortante
118	34710717	cuisine&gt;143757	0	4e-05	sortante
119	14055559	puits provençal	0	5.1e-05	sortante
120	1672234	puit	0	5.3e-05	sortante
121	1672236	baril de pétrole	0	5.3e-05	sortante
122	1358032	trou	0	5.6e-05	sortante
123	1672235	Dame Holle	0	5.7e-05	sortante
124	2165947	cavité	0	6e-05	sortante
125	2496339	mine	0	6e-05	sortante
126	2145600	pompe	0	6.3e-05	sortante
127	9074670	source	0	7.1e-05	sortante
128	2155247	oasis	0	0.000101	sortante
129	1672237	pétrole	0	0.00011	sortante
130	370495	eau	0	0.000181	sortante
131	23937663	_COM	0	1.0	sortante
132	15679403	Géologie	3	0.0	sortante
133	34666970	art culinaire	3	2.2e-05	sortante
134	34666972	gastronomie	3	2.4e-05	sortante
135	31260367	sciences de la terre	3	2.6e-05	sortante
136	34666971	cuisine&gt;143757	3	2.6e-05	sortante
137	442546	marine	3	2.9e-05	sortante
138	516233	technique	3	3.2e-05	sortante
139	457538	géologie	3	3.4e-05	sortante
140	458319	architecture	3	3.5e-05	sortante
141	505529	cuisine	3	3.5e-05	sortante
142	15819143	Nom:Mas+PL	4	2.7e-05	sortante
143	15820880	Nom:Mas+SG	4	3.2e-05	sortante
144	54084936	Gender:Mas	4	4.5e-05	sortante
145	54086799	Number:Inv	4	4.5e-05	sortante
146	54111329	Number:Plur	4	4.5e-05	sortante
147	54194733	Number:Sing	4	4.5e-05	sortante
148	47101	Nom:Mas+InvPL	4	5.4e-05	sortante
149	1419066	Nom:	4	9.2e-05	sortante
150	310041882	source&gt;171870	5	2.5e-05	sortante
151	12204272	igue	5	3.5e-05	sortante
152	54677123	canalisation	5	5.2e-05	sortante
153	54677121	fontaine	5	5.3e-05	sortante
154	54677120	oubliette	5	5.8e-05	sortante
155	53770129	abîme	5	5.9e-05	sortante
156	53772840	puisard	5	5.9e-05	sortante
157	54677122	cheminée	5	5.9e-05	sortante
158	54677124	buse	5	5.9e-05	sortante
159	53760602	citerne	5	6.4e-05	sortante
160	563075	mine	5	7.6e-05	sortante
161	563071	aven	5	7.7e-05	sortante
162	563074	cavité	5	7.8e-05	sortante
163	563072	gouffre	5	8.2e-05	sortante
164	563073	trou	5	8.2e-05	sortante
165	563077	source	5	8.3e-05	sortante
166	563076	excavation	5	8.4e-05	sortante
167	11947063	lieu&gt;68467	6	0.0	sortante
168	108896251	être humain	6	0.0	sortante
169	108896279	être humain&gt;74860	6	0.0	sortante
170	1707804	bombe	6	0.0	sortante
171	71893533	portion de l'espace	6	2e-06	sortante
172	298630360	être humain de sexe féminin	6	2.5e-05	sortante
173	315320719	être animé	6	2.5e-05	sortante
174	357210932	partie de l'espace	6	2.5e-05	sortante
175	82149680	endroit	6	2.6e-05	sortante
176	108891366	femme	6	2.7e-05	sortante
177	108789653	déesse	6	2.8e-05	sortante
178	82149681	lieu&gt;134218	6	3.5e-05	sortante
179	108896166	personne&gt;24956	6	4.3e-05	sortante
180	630006	lieu	6	5.6e-05	sortante
181	9899698	oasis	6	5.7e-05	sortante
182	346615913	puits des âmes	8	1e-06	sortante
183	351372861	puits de Jacob	8	1e-06	sortante
184	370096588	puits de forage	8	1e-06	sortante
185	370071676	::&gt;66:94602&gt;30:8661	8	2e-06	sortante
186	370071678	::&gt;66:94602&gt;26:101345	8	2e-06	sortante
187	328348074	puits votif	8	5e-06	sortante
188	288647004	puits de saint Patrice	8	8e-06	sortante
189	288647006	Pozzo di San Patrizio	8	8e-06	sortante
190	288615578	moulin	8	1e-05	sortante
191	302802797	puits pétroliers	8	1.4e-05	sortante
192	301578903	puits artésiens	8	1.5e-05	sortante
193	288650115	puits d'infiltration	8	1.7e-05	sortante
194	299688858	puits gaziers	8	1.7e-05	sortante
195	299739482	puits de gaz	8	1.7e-05	sortante
196	300296761	puits pétrolier et gazier	8	1.7e-05	sortante
197	285925870	puits de l'Étançon	8	1.8e-05	sortante
198	285925996	puits no 13 bis	8	1.8e-05	sortante
199	293192956	puits à degrés de la Reine	8	1.9e-05	sortante
200	298270476	puits de pétrole et de gaz	8	1.9e-05	sortante
201	278484970	puits Amélie	8	2.1e-05	sortante
202	282770980	puits des houillères de Ronchamp	8	2.1e-05	sortante
203	282774288	puits Sainte-Barbe	8	2.1e-05	sortante
204	304011830	puits gazier	8	2.1e-05	sortante
205	278486495	puits de siège	8	2.2e-05	sortante
206	278486533	grand puits	8	2.2e-05	sortante
207	304498399	puits pétroliers et gaziers	8	2.2e-05	sortante
208	274363117	puits d'Éboulet	8	2.3e-05	sortante
209	243055726	puits à roue	8	2.5e-05	sortante
210	243260411	puits de reconnaissance	8	2.5e-05	sortante
211	243260413	puits de décompression	8	2.5e-05	sortante
212	243260416	puits drainant	8	2.5e-05	sortante
213	243260417	puits filtrant	8	2.5e-05	sortante
214	243261244	puits d'amarrage	8	2.5e-05	sortante
215	243261245	puits d'ancrage	8	2.5e-05	sortante
216	243271411	puits de Moïse	8	2.5e-05	sortante
217	243479323	Puits de Moïse	8	2.5e-05	sortante
218	243543333	puits d'amour à la créole, recette réunionnaise	8	2.5e-05	sortante
219	247195111	puits de jour	8	2.5e-05	sortante
220	247523386	puits funéraires	8	2.5e-05	sortante
221	248476448	puits de Sangatte	8	2.5e-05	sortante
222	248477930	puits aérien	8	2.5e-05	sortante
223	248483021	puits d'amour	8	2.5e-05	sortante
224	248483740	puits de potentiel carré	8	2.5e-05	sortante
225	248493215	puits d'injection	8	2.5e-05	sortante
226	248497653	puits d'appréciation	8	2.5e-05	sortante
227	248498061	puits de pétrole d'Ixtoc I	8	2.5e-05	sortante
228	248500023	puits Hottinguer	8	2.5e-05	sortante
229	248500087	puits des houillères de Lorraine	8	2.5e-05	sortante
230	248500106	puits no 11	8	2.5e-05	sortante
231	248502708	puits à eau	8	2.5e-05	sortante
232	248503106	puits quantique	8	2.5e-05	sortante
233	248503799	puits CO2	8	2.5e-05	sortante
234	248574767	puits tapissés de clathrine	8	2.5e-05	sortante
235	290317398	puit d'escalier	8	2.5e-05	sortante
236	349556324	puits tapissés	8	2.5e-05	sortante
237	34135036	puits pétrolier	8	2.6e-05	sortante
238	31802800	puits climatique	8	2.7e-05	sortante
239	33857944	puits perdu	8	2.7e-05	sortante
240	33858263	puits à chaîne	8	2.7e-05	sortante
241	33858441	puits artésien	8	2.7e-05	sortante
242	31741194	puits de potentiel	8	2.8e-05	sortante
243	34247443	puits de pétrole	8	2.8e-05	sortante
244	34423666	puits de science	8	2.8e-05	sortante
245	33858408	puits d'attente	8	2.9e-05	sortante
246	33858527	puits d'extraction	8	2.9e-05	sortante
247	34367967	puits sans fond	8	2.9e-05	sortante
248	31757674	puits CO	8	3.1e-05	sortante
249	33858219	puits sec	8	3.1e-05	sortante
250	33858260	puits de mine	8	3.1e-05	sortante
251	33858264	puits salant	8	3.1e-05	sortante
252	33858309	puits magnétique	8	3.1e-05	sortante
253	31642161	puits gravitationnel	8	3.2e-05	sortante
254	33858350	puits intérieur	8	3.2e-05	sortante
255	33858363	puits d'amarre	8	3.2e-05	sortante
256	30427338	puits de carbone	8	3.4e-05	sortante
257	52682865	puits de dérive	8	3.4e-05	sortante
258	52684029	puits de jaumière	8	3.4e-05	sortante
259	30602716	puits naturel	8	3.5e-05	sortante
260	30998986	puits canadien	8	3.5e-05	sortante
261	33857919	puits de jante	8	3.5e-05	sortante
262	14044507	puits provençal	8	3.6e-05	sortante
263	30634044	puits de lumière	8	3.6e-05	sortante
264	31074690	puits aux chaînes	8	3.6e-05	sortante
265	30179572	puits cotté	8	3.7e-05	sortante
266	53039547	puits de données	8	3.7e-05	sortante
267	30181723	puits mantelé	8	4e-05	sortante
268	30173334	puits épidermique palmo-plantaire	8	4.1e-05	sortante
269	33858245	puits pleureur	8	4.3e-05	sortante
270	213928238	neck	9	1e-06	sortante
271	215795537	=neck=	9	1e-06	sortante
272	213793130	hair	9	4e-06	sortante
273	10532356	margelle	9	9e-06	sortante
274	10563577	eau	9	1.1e-05	sortante
275	210493220	=hair=	9	1.2e-05	sortante
276	350725349	bras&gt;112609	9	2.5e-05	sortante
277	108896112	jambe	9	2.6e-05	sortante
278	108905290	corps	9	2.6e-05	sortante
279	10528853	poulie	9	2.7e-05	sortante
280	108905507	nez	9	2.8e-05	sortante
281	109046763	sexe&gt;218086	9	2.8e-05	sortante
282	108896138	main	9	2.9e-05	sortante
283	108896194	seins	9	2.9e-05	sortante
284	109046801	squelette&gt;112609	9	2.9e-05	sortante
285	108905164	bouche	9	3e-05	sortante
286	108905327	cou	9	3e-05	sortante
287	108905389	jambes	9	3e-05	sortante
288	9974385	trou	9	3.1e-05	sortante
289	108905019	ADN	9	3.1e-05	sortante
290	108905265	coeur	9	3.1e-05	sortante
291	109046560	oeil	9	3.1e-05	sortante
292	108896059	bras	9	3.2e-05	sortante
293	108896086	cheveux	9	3.2e-05	sortante
294	109046607	oeil&gt;330323	9	3.2e-05	sortante
295	109046875	visage	9	3.2e-05	sortante
296	109046720	pied	9	3.4e-05	sortante
297	61557630	mardelle	9	3.5e-05	sortante
298	108905212	bouche&gt;112609	9	3.5e-05	sortante
299	108896221	tête	9	3.6e-05	sortante
300	109047051	yeux	9	4.2e-05	sortante
301	297940226	puits de pétrole et de gaz	11	2.5e-05	sortante
302	299119116	puits de gaz	11	2.5e-05	sortante
303	299483935	puits gaziers	11	2.5e-05	sortante
304	300239129	puits pétrolier et gazier	11	2.5e-05	sortante
305	301512765	puits artésiens	11	2.5e-05	sortante
306	301748309	puits pétroliers	11	2.5e-05	sortante
307	303669437	puits gazier	11	2.5e-05	sortante
308	304494499	puits pétroliers et gaziers	11	2.5e-05	sortante
309	304998993	chute dans ou du haut de puits	11	2.5e-05	sortante
310	349220495	vernis à puits et fissures	11	2.5e-05	sortante
311	349265122	puits tapissés	11	2.5e-05	sortante
312	350110554	puits de Jacob	11	2.5e-05	sortante
313	352696946	puits Waldemar- Müller	11	2.5e-05	sortante
314	357390189	puits Rodolphe	11	2.5e-05	sortante
315	357390537	puits Théodore	11	2.5e-05	sortante
316	357397335	puits Joseph Else	11	2.5e-05	sortante
317	357400100	puits Z	11	2.5e-05	sortante
318	357435989	puits Y	11	2.5e-05	sortante
319	357437879	puits de Campgrand	11	2.5e-05	sortante
320	357486958	puits des Combes	11	2.5e-05	sortante
321	357505971	puits Hély d'Oissel	11	2.5e-05	sortante
322	357529555	puits Sainte-Marie	11	2.5e-05	sortante
323	357538719	puits Gérard	11	2.5e-05	sortante
324	357587111	première catastrophe du puits Saint-Louis	11	2.5e-05	sortante
325	357610651	puits no 8	11	2.5e-05	sortante
326	357619161	puits du Magny	11	2.5e-05	sortante
327	357619543	puits du Chanois	11	2.5e-05	sortante
328	366435992	puits Staffelfelden	11	2.5e-05	sortante
329	366479789	chevalement du puits Berrwiller	11	2.5e-05	sortante
330	316327242	puits des âmes	11	2.6e-05	sortante
331	369445789	puits de forage	11	2.6e-05	sortante
332	370715010	puits d'enfer	11	2.6e-05	sortante
333	277362964	puits Amélie	11	2.8e-05	sortante
334	277366453	puits de siège	11	2.8e-05	sortante
335	277366459	grand puits	11	2.8e-05	sortante
336	122725097	puits tapissés de clathrine	11	3e-05	sortante
337	113764010	puits d'amour	11	3.1e-05	sortante
338	113776161	puits de potentiel carré	11	3.1e-05	sortante
339	274351520	puits d'Éboulet	11	3.1e-05	sortante
340	274351529	puits Notre-Dame	11	3.1e-05	sortante
341	291209078	puits Saint-Louis	11	3.2e-05	sortante
342	291264546	puits à degrés de la Reine	11	3.2e-05	sortante
343	29946492	chambre puits	11	3.3e-05	sortante
344	110207503	puits de Sangatte	11	3.3e-05	sortante
345	302902028	liste les puits de mine situés à Anzin	11	3.3e-05	sortante
346	115087422	puits d'injection	11	3.4e-05	sortante
347	115844964	puits d'appréciation	11	3.4e-05	sortante
348	115846818	puits de pétrole d'Ixtoc I	11	3.4e-05	sortante
349	315118752	grappe de puits	11	3.4e-05	sortante
350	315123217	dérivation de puits	11	3.4e-05	sortante
351	115846753	blocs obturateurs de puits	11	3.5e-05	sortante
352	116312821	puits Hottinguer	11	3.6e-05	sortante
353	116313180	puits de mine les plus profonds du bassin minier du Nord-Pas-de-Calais	11	3.6e-05	sortante
354	117889594	puits quantique	11	3.6e-05	sortante
355	294598750	culture des tombes à puits	11	3.6e-05	sortante
356	247437921	puits funéraires	11	3.7e-05	sortante
357	292677590	empoisonner le puits	11	3.7e-05	sortante
358	283369461	puits de l'Étançon	11	3.9e-05	sortante
359	283289090	puits no 13 bis	11	4e-05	sortante
360	117908531	puits CO2	11	4.1e-05	sortante
361	287736596	puits de saint Patrice	11	4.1e-05	sortante
362	288326003	liste des plus grands puits naturels	11	4.1e-05	sortante
363	116313913	puits des houillères de Lorraine	11	4.2e-05	sortante
364	117878778	puits à eau	11	4.2e-05	sortante
365	278869124	accusations contre les Juifs d'empoisonnement de puits	11	4.2e-05	sortante
366	287625307	puits d'infiltration	11	4.2e-05	sortante
367	116313384	liste des puits de mine de houille les plus profonds de France	11	4.3e-05	sortante
368	53035917	puits de données	11	4.4e-05	sortante
369	110807057	puits aérien	11	4.4e-05	sortante
370	116314198	puits Arthur-de-Buyer	11	4.4e-05	sortante
371	117874334	empoisonnement de puits	11	4.4e-05	sortante
372	55177966	puits à roue	11	4.5e-05	sortante
373	116314195	puits no 11	11	4.5e-05	sortante
374	116317320	fusillade du puits Caintin	11	4.5e-05	sortante
375	282307123	puits artésien de la Butte-aux-Cailles	11	5e-05	sortante
376	282660390	puits Sainte-Barbe	11	5e-05	sortante
377	282745389	puits des houillères de Ronchamp	11	5e-05	sortante
378	282745646	puits Sainte-Pauline	11	5e-05	sortante
379	324293967	puits votif	11	5e-05	sortante
380	348993818	71 mineurs, roctiers, foreur de puits et travailleurs assimilés	11	5e-05	sortante
381	348993894	713 foreurs-sondeurs de puits et travailleurs assimilés	11	5e-05	sortante
382	29224901	tête de puits	11	5.1e-05	sortante
383	52461938	puits de dérive	11	5.1e-05	sortante
384	83075079	fromage de puits	11	5.1e-05	sortante
385	86167558	puits d'amour à la créole, recette réunionnaise	11	5.2e-05	sortante
386	52451709	puits de jaumière	11	5.3e-05	sortante
387	55337993	plaque 96 puits	11	5.4e-05	sortante
388	77288661	L'Astrologue qui se laisse tomber dans un puits	11	5.6e-05	sortante
389	31710662	creuser un puits	11	5.8e-05	sortante
390	52493824	contre-puits	11	5.8e-05	sortante
391	14371690	puits pétrolier	11	5.9e-05	sortante
392	29899239	puits mantelé	11	5.9e-05	sortante
393	29899243	puits cotté	11	6e-05	sortante
394	72674321	puits de Moïse	11	6e-05	sortante
395	29852179	puits épidermique palmo-plantaire	11	6.5e-05	sortante
396	12604129	puits intérieur	11	0.000102	sortante
397	12604113	puits salant	11	0.000103	sortante
398	12604141	puits d'extraction	11	0.000103	sortante
399	12604117	puits pleureur	11	0.000104	sortante
400	12604105	puits à chaîne	11	0.000105	sortante
401	12604137	puits de jante	11	0.000105	sortante
402	12604153	puits artésien	11	0.000105	sortante
403	12604121	puits perdu	11	0.000106	sortante
404	12604125	puits magnétique	11	0.000107	sortante
405	12604109	puits sec	11	0.000108	sortante
406	12604133	puits de mine	11	0.00011	sortante
407	12604145	puits d'attente	11	0.00011	sortante
408	12604149	puits d'amarre	11	0.00011	sortante
409	8698235	puits de carbone	11	0.000161	sortante
410	8701195	puits sans fond	11	0.000161	sortante
411	8701852	puits gravitationnel	11	0.000161	sortante
412	8713877	puits de lumière	11	0.000161	sortante
413	8686904	puits d'amarrage	11	0.000162	sortante
414	8686905	puits d'ancrage	11	0.000162	sortante
415	8580192	puits de science	11	0.000163	sortante
416	8622447	puits naturel	11	0.000163	sortante
417	8624181	puits de pétrole	11	0.000163	sortante
418	8637869	bloc d'obturation de puits	11	0.000163	sortante
419	8638835	conditionnement d'un puits	11	0.000163	sortante
420	8642567	puits canadien	11	0.000163	sortante
421	8642569	puits provençal	11	0.000163	sortante
422	8678596	puits de décompression	11	0.000163	sortante
423	8678598	puits de jour	11	0.000163	sortante
424	8678599	puits de reconnaissance	11	0.000163	sortante
425	8678601	puits drainant	11	0.000163	sortante
426	8678603	puits filtrant	11	0.000163	sortante
427	8739977	puits de potentiel	11	0.000163	sortante
428	8742607	puits CO	11	0.000163	sortante
429	8751063	puits climatique	11	0.000163	sortante
430	8772473	interdiffusion de puits	11	0.000163	sortante
431	8648752	interdiffusion de puits quantique	11	0.000164	sortante
432	8648897	puits aux chaînes	11	0.000164	sortante
433	193775	_FL:8	12	1.2e-05	sortante
434	1628299	_FL:5	12	1.3e-05	sortante
435	193776	_FL:6	12	2.1e-05	sortante
436	246070	_FL:28	12	2.1e-05	sortante
437	1370787	_FL:26	12	2.1e-05	sortante
438	3200202	_FL:25	12	2.1e-05	sortante
439	233953	_FL:9	12	2.3e-05	sortante
440	233952	_FL:10	12	2.4e-05	sortante
441	71182	_FL:0	12	4.6e-05	sortante
442	97868163	à sec&gt;171869	17	5e-06	sortante
443	97868913	à sec	17	5e-06	sortante
444	109046915	vivant	17	3.1e-05	sortante
445	14801380	à sec&gt;144943	17	3.2e-05	sortante
446	33165343	profond	17	4.9e-05	sortante
447	283260824	profond&gt;13910	17	7.3e-05	sortante
448	90000464	Morpho:min	18	2.8e-05	sortante
449	90863814	Morpho:nospace	18	3.1e-05	sortante
450	60381828	Langue:Québec	18	4e-05	sortante
451	327033	puits	19	5.6e-05	sortante
452	34666190	épuiser	24	3e-05	sortante
453	108905352	dormir	24	3e-05	sortante
454	109046672	parler	24	3e-05	sortante
455	309121590	vivre	24	3e-05	sortante
456	108905482	mourir&gt;126720	24	3.2e-05	sortante
457	109047008	vivre&gt;160251	24	3.5e-05	sortante
458	108905458	mourir	24	4.1e-05	sortante
459	15067672	forer	26	3e-05	sortante
460	369919392	tomber dans	26	3e-05	sortante
461	369919397	::&gt;13:68439&gt;29:101345	26	3e-05	sortante
462	369919482	::&gt;13:17559&gt;29:101345	26	3e-05	sortante
463	369928684	::&gt;14:94602&gt;29:101345	26	3e-05	sortante
464	283261067	eau	28	2.6e-05	sortante
465	283261071	eau&gt;389797	28	3.5e-05	sortante
466	11340067	pétrole	28	3.8e-05	sortante
467	11344466	pompe	28	3.8e-05	sortante
